SITE ID,SITE NAME,SUB REGION,CLASSIFICATION,CLASS,CONTRACTOR,REGIONAL SUPERVISOR,SDM,Lat,Long,IENG_to_New_Vendor,CAM_to_New_Vendor,NET_to_IENG,,,
606022,Biguri,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.3214158,30.781784,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
607267,Kireka Town,TBC,TBC,TBC,Netis,Benbridge Mulongo,Kenneth Andama,0.3448115,32.6472171,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
609174,Kikuba,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.5485405,30.1431095,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
605519,Prime Complex,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3151922,32.5771767,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
607030,Bugolobi,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3145742,32.6222204,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
605433,Tirinyi,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.0136452,33.7753648,#N/A,#N/A,#N/A,Netis,Jude Musana,
605407,Parombo,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,2.2537417,31.2680767,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
607236,Kibinge,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.2538715,31.6826498,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
606746,Nagojje,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.44116,32.88539833,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
605556,Adilang,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.704215,33.48341333,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
608151,Kidongole,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.2418922,34.0113961,#N/A,#N/A,#N/A,Netis,Jude Musana,
607377,Lukaya,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.172998,31.8425156,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
606830,Nshengwe,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.4409683,31.4890967,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
609434,Wilson Road,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3152301,32.5765161,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
609565,Okec Oyere,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.2666289,32.8525155,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
605755,Bugolobi Market,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3185866,32.6230554,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
608676,Yumbe,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.44692581,31.20221355,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
608114,Kachumbala,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.228681617,34.1100536,#N/A,#N/A,#N/A,Netis,Jude Musana,
606248,Oilango,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,2.72948332,32.40673154,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
605945,Ayac,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.1059117,33.0031833,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
608500,Abalang,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.8994691,33.2870925,#N/A,#N/A,#N/A,Netis,Moses Wandera,
605514,Bukungu,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,1.3773067,32.8721018,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
609059,Fortportal_B,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.649481,30.3092666,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
701719,Kitambuza,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3752065,32.5821089,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
605708,Wamala,TBC,TBC,TBC,CAM_to_New_Vendor,Christopher Alituha,Faridah Nantege,0.3865572,32.5292867,#N/A,CAM_to_IENG,#N/A,Camusat,Christopher Alituha,
605446,Buvuma Island,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.1587928,33.2839809,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
607065,Bunamwaya,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.2625731,32.546539,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
609396,Rushayo,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.3956783,30.3750617,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
609291,Nyakatonzi,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.0018598,29.8024327,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
606478,Nyakaibu,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.5325551,30.6537296,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
605924,Mugalike,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.997146667,30.84988833,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
609412,Ruhoko,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.900757704,30.31474848,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
609012,Boma,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.6137441,30.65155072,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
609112,Kakumiro,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.77681,31.31437,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
605912,Kitobo,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.2571062,32.3734039,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
609317,Ruhama,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.9558977,30.3661616,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
607051,Bukwiri,TBC,TBC,TBC,CAM_to_New_Vendor,Christopher Alituha,Faridah Nantege,1.1057246,31.6038005,#N/A,CAM_to_IENG,#N/A,Camusat,Christopher Alituha,
608322,Balawoli,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,1.1441283,32.9814117,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
605772,Makanga,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-1.2298641,30.0064614,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
701457,Kijungu 2,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.41923,31.36154333,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
608143,Kateta Iyaledi,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.4701569,33.5529475,#N/A,#N/A,#N/A,Netis,Moses Wandera,
605972,Nsiika,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.3434233,30.3031867,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
608616,Nebbi Town,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,2.4800585,31.0891229,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
701862,Sikulu,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,0.897108333,34.31945833,#N/A,#N/A,#N/A,Netis,Jude Musana,
608292,Buseyi,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.6190757,33.4932171,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
607509,Nakabago Nyenje,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.382616667,32.74487833,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
605417,Nakapiripirit,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.8298237,34.6724413,#N/A,#N/A,#N/A,Netis,Moses Wandera,
608643,Pader,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.8913755,33.0757256,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
605273,Kisoga,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.236473333,32.81367667,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
701456,Kyarwabuyamba,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.429896667,31.36346333,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
605829,Kawuku,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.1398412,32.5389631,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
606564,Kiranga,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.249556667,31.39032,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
606616,Miyora,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.4775497,30.822518,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
606888,Wamala 2,TBC,TBC,TBC,CAM_to_New_Vendor,Christopher Alituha,Faridah Nantege,0.3947797,32.5209373,#N/A,CAM_to_IENG,#N/A,Camusat,Christopher Alituha,
609631,Kamugole,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.8692133,31.32598,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
607513,Nakasero Road,TBC,TBC,TBC,Netis,Benbridge Mulongo,Kenneth Andama,0.3264337,32.5762563,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
606431,Balawoli,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,1.0378583,33.0965017,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
605606,Bwambara,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.6006575,29.8005693,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
605886,Nebbi Town,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,2.480027,31.0892721,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
607248,Kijjabwemi,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.3358948,31.7262641,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
609015,Bugoma,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.244212,30.7739987,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
608047,Buluuta,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.2315078,33.4789155,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
605523,Kikoni,TBC,TBC,TBC,IENG_to_New_Vendor,Joash Lubwama,Allan Kavuma,0.3347541,32.5610954,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Joash Lubwama,
608683,Arua Airfield,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.0490317,30.9169383,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
608583,Lacor2,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,2.8101233,32.1781167,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
606453,Busei,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.624515,33.4925106,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
607269,Kirinya,TBC,TBC,TBC,Netis,Benbridge Mulongo,Kenneth Andama,0.34072,32.6619767,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
609551,Matimedikiti,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.4608205,32.7145179,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
609530,Doko,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.0765113,34.1365186,#N/A,#N/A,#N/A,Netis,Jude Musana,
606212,Loyoro,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,3.3328988,34.24205128,#N/A,#N/A,#N/A,Netis,Moses Wandera,
607126,Garuga,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.0899762,32.5453235,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
609509,Kyanjuki,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.2315635,30.009077,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
609026,Bukora,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-1.2976253,29.9615432,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
606230,Akilok 2,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.53937359,33.44926862,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
609739,Kaboole,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,0.887096667,34.4049,#N/A,#N/A,#N/A,Netis,Jude Musana,
609296,Nyangahya,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.618225,31.7068267,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
605800,Ndeeba,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.2935795,32.5697261,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
606862,Kiganda,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.43647,31.34971833,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
606640,Bijaaba,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.4829983,31.3453079,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
607609,Prestige Apartments (Lumumba),TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3193252,32.577535,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
605108,Luzira,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3017533,32.646095,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
607096,Chicken House,TBC,TBC,TBC,IENG_to_New_Vendor,Joash Lubwama,Allan Kavuma,0.3165678,32.5691112,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Joash Lubwama,
701511,Rwebikoona,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.6117621,30.64561313,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
609165,Kiganda,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.4593164,31.6835493,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
605996,Kagadi Town,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.937408333,30.810925,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
609845,Olali,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,2.7442893,31.0548601,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
605926,Kashongi,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.2770524,30.6454823,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
607912,Kitetika,TBC,TBC,TBC,I-Engineering,Joash Lubwama,Allan Kavuma,0.4301999,32.5697,#N/A,#N/A,#N/A,I-Engineering,Joash Lubwama,
608514,Agelo,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.3904197,32.2549533,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
701790,Kopedur,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.851469,34.7208051,#N/A,#N/A,#N/A,Netis,Moses Wandera,
606227,Kupoth,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,3.332885033,34.24257925,#N/A,#N/A,#N/A,Netis,Moses Wandera,
606728,Ochorokoboi,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,2.2750044,33.7789916,#N/A,#N/A,#N/A,Netis,Moses Wandera,
606401,Lutengo,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.413481667,32.78944333,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
606242,Indridri,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.57038042,31.92424867,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
607615,Rubaga,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.3063246,32.5622076,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
605256,Lumumba_Avenue,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3193163,32.577721,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
605551,Otwal,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.5119118,32.704526,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
701643,Kirama,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.881413333,30.16429833,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
605003,MUK Observatory,TBC,TBC,TBC,IENG_to_New_Vendor,Joash Lubwama,Allan Kavuma,0.3387533,32.5648283,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Joash Lubwama,
606503,Parajwoki,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.488966667,31.34471,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
609716,Kabumbi,TBC,TBC,TBC,CAM_to_New_Vendor,Christopher Alituha,Faridah Nantege,0.3714475,32.5299818,#N/A,CAM_to_IENG,#N/A,Camusat,Christopher Alituha,
609267,Nakivale,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.7770022,30.9517252,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
605462,Namokora,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.39337205,33.3267495,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
606859,Bweyale COU,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.954445,32.1421832,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
608049,Busamu,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.2412275,33.5751098,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
609547,Tididyek,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.4965469,33.8151236,#N/A,#N/A,#N/A,Netis,Moses Wandera,
607423,Manze,TBC,TBC,TBC,I-Engineering,Robert Otim,Allan Kavuma,0.5497437,32.4393814,#N/A,#N/A,#N/A,I-Engineering,Robert Otim,
608286,Wanyange,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.4730562,33.251801,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
608048,Bumbo,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,0.859143333,34.39825167,#N/A,#N/A,#N/A,Netis,Jude Musana,
607418,Makoole,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.2048842,31.1584606,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
608153,Kisoga,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.235966667,32.81426833,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
609559,Laber,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.19947,33.0868117,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
607755,Katebo,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.0496822,32.1726216,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
605352,First_Street,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3215564,32.6004232,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
606600,Kataka,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.4204649,30.5377448,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
608587,Laropi,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.58754465,31.90006839,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
607907,Kisaasi Roundabout,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3659045,32.6043395,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
605781,Kyantarama,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.108948,29.937093,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
609769,Lubowa,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.248607,32.5594644,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
606017,Sidok,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,3.419947933,34.14581617,#N/A,#N/A,#N/A,Netis,Moses Wandera,
609142,Katerera,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.217204,30.1728556,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
605794,Kijura,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.694775,31.7074233,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
701454,Opeta ,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.49943,32.7129033,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
609275,Nkingo,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.5106417,30.3063383,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
605383,Mpumuru,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.5106732,30.3062927,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
605390,Nsambya_Road 1800,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3018256,32.5813723,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
605937,Corner Kamdin,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.2466726,32.3360028,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
605079,Kyazanga,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.4033513,31.3375244,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
701649,Nantamali,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,1.0147533,33.3943733,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
607638,Speke Apartments,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3210722,32.5968682,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
606239,Ochero,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.6774572,33.0159616,#N/A,#N/A,#N/A,Netis,Moses Wandera,
605691,Kinawataka,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3328939,32.6316948,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
605375,Otuboi,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.92415,33.3117339,#N/A,#N/A,#N/A,Netis,Moses Wandera,
607575,New-Taxi Park,TBC,TBC,TBC,IENG_to_New_Vendor,Joash Lubwama,Allan Kavuma,0.313288,32.5736412,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Joash Lubwama,
607574,New Taxi Park,TBC,TBC,TBC,IENG_to_New_Vendor,Joash Lubwama,Allan Kavuma,0.3143722,32.5719952,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Joash Lubwama,
609678,Namungoona,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.3433577,32.5429583,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
609646,Kikajjo,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.2662721,32.5723443,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
607675,Natete_kabojja,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.2935003,32.5272615,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
701481,Bulange ,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.3140781,32.5552648,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
609271,Nganiko,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.0659113,30.394842,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
609368,Rwengaju,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.7100375,30.3140181,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
701137,Nyakalengijo,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.3546605,30.0546223,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
606654,Kakone 2,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.0304872,29.7787633,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
606743,Kabatanagi,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.7978475,30.6277824,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
607566,Nasuuti,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.364102,32.756723,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
608106,Jinja2,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.4325476,33.2206396,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
606768,Bunga 2,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.2663689,32.6247231,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
605764,Petta_Tororo,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,0.79593,34.187965,#N/A,#N/A,#N/A,Netis,Jude Musana,
609397,Nshunga,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,0.1331928,30.8068569,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
609048,Bwera,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.027388833,29.7970829,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
605500,Kapenyeret,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,2.2065432,34.8977617,#N/A,#N/A,#N/A,Netis,Moses Wandera,
607537,Namayina,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.48512,32.6284667,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
701505,Kawaala Zone 2,TBC,TBC,TBC,IENG_to_New_Vendor,Joash Lubwama,Allan Kavuma,0.3380016,32.5554774,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Joash Lubwama,
